S.No,study_id,Publication,Phytopathogen,Plants,Plant species,Plant family,Life style,Microbial species,Types of microbes,Microbial richness,Method of application,Experimental condition,Experimental duration,Response variable,Unit,N_ctrl,mean_ctrl,SD_ctrl,N_trt,mean_trt,SD_trt,R,lnR,Var(lnR)
332,18,Kurabachew et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus cereus,Bacillus spp.,Single,Seed treatment,Green house,28DAI,Wilt severity,%,3,107.3,10.5967,3,95.28,5.2983,0.887977633,-0.166802465,0.004281765
333,18,Kurabachew et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus cereus,Bacillus spp.,Single,Seed treatment,Green house,28DAI,Wilt severity,%,3,107.3,10.5967,3,98.05,7.065,0.913793103,-0.183441587,0.004981672
334,18,Kurabachew et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas putida,Pseudomonas spp.,Single,Seed treatment,Green house,28DAI,Wilt severity,%,3,107.3,10.5967,3,92.32,5.8872,0.860391426,-0.193304294,0.004606543
335,18,Kurabachew et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus cereus,Bacillus spp.,Single,Seed treatment,Green house,28DAI,Wilt severity,%,3,107.3,10.5967,3,96.79,5.8872,0.902050326,-0.196350454,0.004484232
336,18,Kurabachew et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus cereus,Bacillus spp.,Single,Seed treatment,Green house,28DAI,Wilt severity,%,3,99.06,6.3151,3,77.6,5.1667,0.783363618,-0.196710294,0.002832383
337,18,Kurabachew et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus cereus,Bacillus spp.,Single,Seed treatment,Green house,28DAI,Wilt severity,%,3,99.06,6.3151,3,86.6,6.884,0.874217646,-0.218481538,0.00346102
338,18,Kurabachew et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus cereus,Bacillus spp.,Single,Seed treatment,Green house,28DAI,Wilt severity,%,3,99.06,6.3151,3,84,4.5917,0.847970927,-0.218689201,0.002350716
339,18,Kurabachew et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas putida,Pseudomonas spp.,Single,Seed treatment,Green house,28DAI,Wilt severity,%,3,99.06,6.3151,3,81.4,8.0367,0.821724208,-0.218689201,0.004603966
340,18,Kurabachew et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus cereus,Bacillus spp.,Single,Seed treatment,Green house,28DAI,Wilt severity,%,3,99.06,6.3151,3,85.42,5.74,0.862305673,-0.225400449,0.002859861
341,18,Kurabachew et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus cereus,Bacillus spp.,Single,Seed treatment,Green house,28DAI,Wilt severity,%,3,115.6,5.74,3,97.84,6.3151,0.846366782,-0.237958637,0.002210532
342,18,Kurabachew et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus cereus,Bacillus spp.,Single,Seed treatment,Green house,28DAI,Wilt severity,%,3,115.6,5.74,3,104.1,4.5917,0.900519031,-0.2441583,0.001470361
343,18,Kurabachew et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus cereus,Bacillus spp.,Single,Seed treatment,Green house,28DAI,Wilt severity,%,3,115.6,5.74,3,106.2,6.888,0.918685121,-0.245203077,0.002224059
344,18,Kurabachew et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas putida,Pseudomonas spp.,Single,Seed treatment,Green house,28DAI,Wilt severity,%,3,115.6,5.74,3,100.9,5.1667,0.87283737,-0.302398057,0.001695862
345,18,Kurabachew et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus cereus,Bacillus spp.,Single,Seed treatment,Green house,28DAI,Wilt severity,%,3,115.6,5.74,3,107.6,7.4634,0.930795848,-0.318317426,0.002425556
346,19,"Lemessa and Zeller, 2007",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Streptomyces setonii,others,Single,Soil drench,Green house,60DAI,Wilt incidence,%,5,1111.6,0.4758,5,983.3,0.4758,0.884580784,-0.122641436,8.35E-08
347,19,"Lemessa and Zeller, 2007",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus subtilis,Bacillus spp.,Single,Soil drench,Green house,60DAI,Wilt incidence,%,5,1111.6,0.4758,5,493.6,0.4758,0.44404462,-0.811830225,2.22E-07
348,19,"Lemessa and Zeller, 2007",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,60DAI,Wilt incidence,%,5,1111.6,0.4758,5,441.6,0.4758,0.397265203,-0.923151203,2.69E-07
349,19,"Lemessa and Zeller, 2007",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,60DAI,Wilt incidence,%,5,1111.6,0.4758,5,499.9,0.4758,0.449712127,-0.799147619,2.18E-07
350,19,"Lemessa and Zeller, 2007",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,60DAI,Wilt incidence,%,5,1111.6,0.4758,5,632.6,0.4758,0.569089601,-0.563717387,1.50E-07
351,19,"Lemessa and Zeller, 2007",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,60DAI,Wilt incidence,%,5,1111.6,0.4758,5,949.9,0.4758,0.854534005,-0.157198982,8.68E-08
352,19,"Lemessa and Zeller, 2007",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Streptomyces setonii,others,Single,Soil drench,Green house,60DAI,Dry weight,g,5,3.8,0.85725,5,3.9,0.71,1.026315789,0.025975486,0.016806893
353,19,"Lemessa and Zeller, 2007",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus subtilis,Bacillus spp.,Single,Soil drench,Green house,60DAI,Dry weight,g,5,3.8,0.85725,5,4,0.71,1.052631579,0.051293294,0.01647961
354,19,"Lemessa and Zeller, 2007",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,60DAI,Dry weight,g,5,3.8,0.85725,5,6.2,0.71,1.631578947,0.489548225,0.012801148
355,19,"Lemessa and Zeller, 2007",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,60DAI,Dry weight,g,5,3.8,0.85725,5,4.7,0.71,1.236842105,0.212561442,0.014742416
356,19,"Lemessa and Zeller, 2007",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,60DAI,Dry weight,g,5,3.8,0.85725,5,4.2,0.71,1.105263158,0.100083459,0.015893779
357,19,"Lemessa and Zeller, 2007",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,60DAI,Dry weight,g,5,3.8,0.85725,5,4.44,0.71,1.168421053,0.15565331,0.015292595
358,19,"Lemessa and Zeller, 2007",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Streptomyces setonii,others,Single,Soil drench,Green house,60DAI,Fresh weight,g,5,28.2,1.45,5,30.8,1.177,1.092198582,0.088192712,0.000820838
359,19,"Lemessa and Zeller, 2007",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus subtilis,Bacillus spp.,Single,Soil drench,Green house,60DAI,Fresh weight,g,5,28.2,1.45,5,38.7,1.177,1.372340426,0.316517622,0.000713767
360,19,"Lemessa and Zeller, 2007",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,60DAI,Fresh weight,g,5,28.2,1.45,5,48.5,1.177,1.719858156,0.54224182,0.000646559
361,19,"Lemessa and Zeller, 2007",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,60DAI,Fresh weight,g,5,28.2,1.45,5,42,1.177,1.489361702,0.39834764,0.000685838
362,19,"Lemessa and Zeller, 2007",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,60DAI,Fresh weight,g,5,28.2,1.45,5,35.2,1.177,1.24822695,0.221724105,0.000752384
363,19,"Lemessa and Zeller, 2007",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,60DAI,Fresh weight,g,5,28.2,1.45,5,32.6,1.177,1.156028369,0.14499031,0.000789475
364,20,Li et al. 2008,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus subtilis,Bacillus spp.,Single,Soil drench,Green house,60DAI,Wilt incidence,%,3,88.33,2.9,3,8.67,2.91,0.098154647,-2.32121101,0.037910735
365,20,Li et al. 2008,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus subtilis,Bacillus spp.,Single,Soil drench,Green house,60DAI,Yield,kg/treatment,3,0.89,7.34,3,12.28,9.06,13.79775281,2.624505739,22.85349544
366,20,Li et al. 2008,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus subtilis,Bacillus spp.,Single,Soil drench,Green house,60DAI,Fresh weight,g,3,0.569,1.45,3,0.743,1.177,1.305799649,0.266815611,3.001139692
367,21,Liu et al. 2014,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Bacillus subtilis,Bacillus spp.,Single,Soil drench,Green house,60DAI,Wilt severity,%,3,91.23,6.72,3,18.08,4.0876,0.198180423,-0.318453731,0.0188466
368,21,Liu et al. 2014,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Bacillus subtilis,Bacillus spp.,Single,Soil drench,Green house,60DAI,Wilt severity,%,3,91.23,6.72,3,27.6,8.6256,0.302532062,-0.320167528,0.03436521
369,21,Liu et al. 2014,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Chryseobacterium spp.,others,Single,Soil drench,Green house,35DAI,Wilt severity,%,3,91.23,6.72,3,32.5,8.8335,0.356242464,-0.326841344,0.026433678
370,21,Liu et al. 2014,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Bacillus subtilis,Bacillus spp.,Co-inoculation,Soil drench,Green house,35DAI,Wilt severity,%,3,91.23,6.72,3,15.23,4,0.166940699,-0.327687407,0.024801771
371,21,Liu et al. 2014,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Bacillus subtilis,Bacillus spp.,Co-inoculation,Soil drench,Green house,35DAI,Wilt severity,%,3,91.23,6.72,3,15.35,4.5,0.168256056,-0.360149912,0.030456116
372,21,Liu et al. 2014,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Chryseobacterium spp.,others,Co-inoculation,Soil drench,Green house,35DAI,Wilt severity,%,3,91.23,6.72,3,21.95,7.084,0.24060068,-0.368657992,0.036527565
373,21,Liu et al. 2014,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Bacillus subtilis,Bacillus spp.,Co-inoculation,Soil drench,Green house,35DAI,Wilt severity,%,3,91.23,6.72,3,6.88,4.24,0.075413789,-0.374434777,0.128408562
374,21,Liu et al. 2014,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Bacillus subtilis,Bacillus spp.,Single,Soil drench,Green house,35DAI,Root fresh weight,g,3,0.341,0.0346,3,0.401,0.0346,1.175953079,0.16207895,0.005913461
375,21,Liu et al. 2014,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Chryseobacterium spp.,others,Single,Soil drench,Green house,35DAI,Root fresh weight,g,3,0.341,0.0346,3,0.482,0.0346,1.413489736,0.346061637,0.00514946
376,21,Liu et al. 2014,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Bacillus subtilis,Bacillus spp.,Single,Soil drench,Green house,35DAI,Root fresh weight,g,3,0.341,0.0346,3,0.381,0.0346,1.117302053,0.110916898,0.006180841
377,21,Liu et al. 2014,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Bacillus subtilis,Bacillus spp.,Co-inoculation,Soil drench,Green house,35DAI,Root fresh weight,g,3,0.341,0.0346,3,0.512,0.0346,1.501466276,0.406442148,0.004954069
378,21,Liu et al. 2014,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Chryseobacterium spp.,others,Co-inoculation,Soil drench,Green house,35DAI,Root fresh weight,g,3,0.341,0.0346,3,0.393,0.0173,1.152492669,0.141927135,0.004077732
379,21,Liu et al. 2014,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Bacillus subtilis,Bacillus spp.,Co-inoculation,Soil drench,Green house,35DAI,Root fresh weight,g,3,0.341,0.0346,3,0.466,0.0866,1.366568915,0.312303157,0.014943587
380,21,Liu et al. 2014,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Bacillus subtilis,Bacillus spp.,Co-inoculation,Soil drench,Green house,35DAI,Root fresh weight,g,3,0.341,0.0346,3,0.669,0.0693,1.961876833,0.673901583,0.007008588
381,21,Liu et al. 2014,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Chryseobacterium spp.,others,Single,Soil drench,Green house,35DAI,Shoot fresh weight,g,3,2.21,0.1039,3,2.496,0.0693,1.129411765,0.121696935,0.000993713
382,21,Liu et al. 2014,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Bacillus subtilis,Bacillus spp.,Single,Soil drench,Green house,35DAI,Shoot fresh weight,g,3,2.21,0.1039,3,2.505,0.2771,1.133484163,0.125296219,0.004815596
383,21,Liu et al. 2014,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Bacillus subtilis,Bacillus spp.,Single,Soil drench,Green house,35DAI,Shoot fresh weight,g,3,2.21,0.1039,3,2.293,0.2252,1.037556561,0.036868488,0.003951954
384,21,Liu et al. 2014,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Chryseobacterium spp.,others,Co-inoculation,Soil drench,Green house,35DAI,Shoot fresh weight,g,3,2.21,0.1039,3,2.577,0.2425,1.166063348,0.153633416,0.003688467
385,21,Liu et al. 2014,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Bacillus subtilis,Bacillus spp.,Co-inoculation,Soil drench,Green house,35DAI,Shoot fresh weight,g,3,2.21,0.1039,3,2.496,0.2598,1.129411765,0.121696935,0.004348095
386,21,Liu et al. 2014,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Bacillus subtilis,Bacillus spp.,Co-inoculation,Soil drench,Green house,35DAI,Shoot fresh weight,g,3,2.21,0.1039,3,2.471,0.2078,1.118099548,0.111630411,0.00309411
387,21,Liu et al. 2014,Ralstonia solanacearum,Pepper,Capsicum annuum,Solanaceae,Annual,Chryseobacterium spp.,others,Co-inoculation,Soil drench,Green house,35DAI,Shoot fresh weight,g,3,2.21,0.1039,3,3.53,0.3811,1.597285068,0.468305355,0.004621904
388,22,"Maji and Chakraparthy, 2014",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas spp.,Pseudomonas spp.,Single,Seed treatment,Green house,30DAI,Root length,centimeter,3,3.5,0.42,3,8.2,0.9873,2.342857143,0.851371186,0.009632249
389,22,"Maji and Chakraparthy, 2014",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas aeruginosa,Pseudomonas spp.,Single,Seed treatment,Green house,30DAI,Root length,centimeter,3,3.5,0.42,3,6.7,0.9873,1.914285714,0.649344558,0.012038147
390,22,"Maji and Chakraparthy, 2014",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas spp.,Pseudomonas spp.,Single,Seed treatment,Green house,30DAI,Root length,centimeter,3,3.5,0.42,3,7,0.9873,2,0.693147181,0.011431029
391,22,"Maji and Chakraparthy, 2014",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas spp.,Pseudomonas spp.,Single,Seed treatment,Green house,30DAI,Root length,centimeter,3,3.5,0.42,3,7,0.9873,2,0.693147181,0.011431029
392,22,"Maji and Chakraparthy, 2014",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas putida,Pseudomonas spp.,Single,Seed treatment,Green house,30DAI,Root length,centimeter,3,3.5,0.42,3,6.4,0.9873,1.828571429,0.603535022,0.012732628
393,22,"Maji and Chakraparthy, 2014",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas spp.,Pseudomonas spp.,Single,Seed treatment,Green house,30DAI,Shoot length,centimeter,3,2.5,0.0018,3,4.6,0.8301,1.84,0.609765572,0.010855025
394,22,"Maji and Chakraparthy, 2014",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas aeruginosa,Pseudomonas spp.,Single,Seed treatment,Green house,30DAI,Shoot length,centimeter,3,2.5,0.0018,3,4.5,0.8301,1.8,0.587786665,0.011342823
395,22,"Maji and Chakraparthy, 2014",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas spp.,Pseudomonas spp.,Single,Seed treatment,Green house,30DAI,Shoot length,centimeter,3,2.5,0.0018,3,4.5,0.8301,1.8,0.587786665,0.011342823
396,22,"Maji and Chakraparthy, 2014",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas spp.,Pseudomonas spp.,Single,Seed treatment,Green house,30DAI,Shoot length,centimeter,3,2.5,0.0018,3,4.5,0.8301,1.8,0.587786665,0.011342823
397,22,"Maji and Chakraparthy, 2014",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas putida,Pseudomonas spp.,Single,Seed treatment,Green house,30DAI,Shoot length,centimeter,3,2.5,0.0018,3,3.1,0.8301,1.24,0.21511138,0.023901179
398,22,"Maji and Chakraparthy, 2014",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas spp.,Pseudomonas spp.,Single,Seed treatment,Green house,30DAI,Fresh weight,g,3,3.25,1.45,3,4.2,1.177,1.292307692,0.256429529,0.092528881
399,22,"Maji and Chakraparthy, 2014",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas aeruginosa,Pseudomonas spp.,Single,Seed treatment,Green house,30DAI,Fresh weight,g,3,3.25,1.45,3,4.19,1.177,1.289230769,0.254045738,0.092653984
400,22,"Maji and Chakraparthy, 2014",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas spp.,Pseudomonas spp.,Single,Seed treatment,Green house,30DAI,Fresh weight,g,3,3.25,1.45,3,4.03,1.177,1.24,0.21511138,0.094784012
401,22,"Maji and Chakraparthy, 2014",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas spp.,Pseudomonas spp.,Single,Seed treatment,Green house,30DAI,Fresh weight,g,3,3.25,1.45,3,4.14,1.177,1.273846154,0.242040791,0.093293157
402,22,"Maji and Chakraparthy, 2014",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas putida,Pseudomonas spp.,Single,Seed treatment,Green house,30DAI,Fresh weight,g,3,3.25,1.45,3,3.79,1.177,1.166153846,0.153711023,0.098499032
403,22,"Maji and Chakraparthy, 2014",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas spp.,Pseudomonas spp.,Single,Seed treatment,Green house,30DAI,Dry weight,g,3,0.105,0.85725,3,0.171,0.71,1.628571429,0.487703206,27.96501791
404,22,"Maji and Chakraparthy, 2014",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas aeruginosa,Pseudomonas spp.,Single,Seed treatment,Green house,30DAI,Dry weight,g,3,0.105,0.85725,3,0.161,0.71,1.533333333,0.427444015,28.7010378
405,22,"Maji and Chakraparthy, 2014",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas spp.,Pseudomonas spp.,Single,Seed treatment,Green house,30DAI,Dry weight,g,3,0.105,0.85725,3,0.161,0.71,1.533333333,0.427444015,28.7010378
406,22,"Maji and Chakraparthy, 2014",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas spp.,Pseudomonas spp.,Single,Seed treatment,Green house,30DAI,Dry weight,g,3,0.105,0.85725,3,0.159,0.71,1.514285714,0.414943852,28.86514567
407,22,"Maji and Chakraparthy, 2014",Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas putida,Pseudomonas spp.,Single,Seed treatment,Green house,30DAI,Dry weight,g,3,0.105,0.85725,3,0.165,0.71,1.571428571,0.451985124,28.39054367
408,23,Maketon et al. 2008,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus subtilis,Bacillus spp.,Single,Soil drench,Green house,40DAI,Wilt severity,%,4,90,2.484,4,60,2.688,0.666666667,-0.378436436,0.0006922
409,23,Maketon et al. 2008,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Trichoderma harzianum,others,single,Soil drench,Green house,40DAI,Wilt severity,%,4,90,2.484,4,80,2.688,0.888888889,-0.40249216,0.00047268
410,23,Maketon et al. 2008,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Mixed,others,co-inoculation,Soil drench,Green house,40DAI,Wilt severity,%,4,90,2.484,4,30,2.688,0.333333333,-0.403617073,0.00219748
411,24,Makhlouf et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus cereus,Bacillus spp.,Single,Soil drench,Green house,60DAI,Root dry weight,g,5,0.5591,0.3859,5,1.109,0.5449,1.983544983,0.684885639,0.143563438
412,24,Makhlouf et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus thuringiensis,Bacillus spp.,Single,Soil drench,Green house,60DAI,Root dry weight,g,5,0.5591,0.3859,5,1.607,0.4313,2.874262207,1.055796018,0.109686197
413,24,Makhlouf et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas putida,Pseudomonas spp.,Single,Soil drench,Green house,60DAI,Root dry weight,g,5,0.5591,0.3859,5,1.314,0.4767,2.350205688,0.854502851,0.121602389
414,24,Makhlouf et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas syrinagae,Pseudomonas spp.,Single,Soil drench,Green house,60DAI,Root dry weight,g,5,0.5591,0.3859,5,0.818,0.4539,1.463065641,0.380533989,0.156860318
