study_id,Comparison#,Author,Year publication,Journal,Title,Author Affiliation,Country,Continent,Developed,Development,Latitude,Publisher,Study type,In Seufert,In Badgley,In de Ponti,Crop species,Crop type,Duration of study,Research project,Study site,Y_coord,X_coord,year-org,year-conv,DataThief used,Perennial,Legume,Comparability of system,Drought,Time since conversion,Conv system type,Org system type,Conv yield comparability,BMP,Multi crop,Rotations,non food rotation,Org fertilizer type,Green manure org,Animal manure org,N input,N inputs include all inputs,Org N input kg/ha,Conv N input kg/ha,P input,Org P input kg/ha,Conv P input kg/ha,Irrigation,Tillage,GDD,Moisture,Soil carbon,Soil pH,Soil pH source,Yield unit,Data location,Conv treatment,Organic treatment,Variance across year,Lajeunesse method used,mean_ctrl,SD_ctrl,N_ctrl,mean_trt,SD_trt,N_trt,lnRR,var lnRR
101,927,Swezey et al.,2006,"Renewable Agriculture and Food Systems 22(1), 30-40","Six-year comparison between organic, IPM and conventional cotton production systems in the northern San Joaquin Valley, California","Center for Agroecology and Sustainable Food Systems (CASFS), University of California, Santa Cruz",United States,North America,yes,very high,temperate,journal,survey,yes,no,no,cotton,fiber,medium,"on farm trial, Chowchilla, California","near Chowchilla, California",37.12,-120.25,1996to2001,1996to2001,no,perennial,non-legume,not truly comparable,no,NA,commercial,certified,lower,no,NA,NA,NA,animal,no,yes,NA,yes,NA,NA,NA,NA,NA,yes,NA,high,medium,high,neutral,dataset,bales/ha,Tab. 6,conv,org,yes,yes,6.7,0.489897949,6,4.4,0.489897949,6,-0.420502985,0.002957183
101,928,Swezey et al.,2006,"Renewable Agriculture and Food Systems 22(1), 30-40","Six-year comparison between organic, IPM and conventional cotton production systems in the northern San Joaquin Valley, California","Center for Agroecology and Sustainable Food Systems (CASFS), University of California, Santa Cruz",United States,North America,yes,very high,temperate,journal,survey,yes,no,no,cotton,fiber,medium,"on farm trial, Chowchilla, California","near Chowchilla, California",37.12,-120.25,1996to2001,1996to2001,no,perennial,non-legume,not truly comparable,no,NA,low input,certified,lower,no,NA,NA,NA,animal,no,yes,NA,yes,NA,NA,NA,NA,NA,yes,NA,high,medium,high,neutral,dataset,bales/ha,Tab. 6,IPM,org,yes,yes,5.4,0.489897949,6,4.4,0.489897949,6,-0.204794413,0.003437858
109,1040,Valkila et al.,2009,"Ecological Economics 68, 3018-3025",Fair trade organic coffee pproduction in Nicaragua - Sustainable development or a poverty trap?,"Institute of Development Studies, University of Helsinki",Nicaragua,South America,no,medium,tropical,journal,survey,yes,no,no,coffee,beverage,very short,farm survey norther Nicaragua,"Boaco, Matagalpa, Jinotega & Las Segovias, Nicaragua",12,-85,2005to2006,2005to2006,no,perennial,non-legume,not truly comparable,no,NA,commercial,certified,comparable,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,kg/ha,Text p. 3020,conv,org,no,no,812,534,49,522,233,71,-0.441832752,0.011632373
65,660,"LTRAS, UC Davis",unpublished,http://ltras.ucdavis.edu/data,Russell Ranch Sustainable Agriculture Facility,"University of California, Davis, CA",United States,North America,yes,very high,temperate,grey,experimental,yes,no,no,tomato,fruit,long,"LTRAS UC Davis,1997-2011","Russell Ranch, near Davis, California",38.53,-121.78,1997,1997,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,yes,org multi-crop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t/acre,http://ltras.ucdavis.edu/data,conv,org,no,no,25.49,6.15,3,26.66,4.79,3,0.044878096,0.030164339
65,663,"LTRAS, UC Davis",unpublished,http://ltras.ucdavis.edu/data,Russell Ranch Sustainable Agriculture Facility,"University of California, Davis, CA",United States,North America,yes,very high,temperate,grey,experimental,yes,no,no,tomato,fruit,long,"LTRAS UC Davis,1997-2011","Russell Ranch, near Davis, California",38.53,-121.78,2000,2000,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,yes,org multi-crop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t/acre,http://ltras.ucdavis.edu/data,conv,org,no,no,35.32,2.59,3,31.32,2.3,3,-0.120192505,0.003589999
65,664,"LTRAS, UC Davis",unpublished,http://ltras.ucdavis.edu/data,Russell Ranch Sustainable Agriculture Facility,"University of California, Davis, CA",United States,North America,yes,very high,temperate,grey,experimental,yes,no,no,tomato,fruit,long,"LTRAS UC Davis,1997-2011","Russell Ranch, near Davis, California",38.53,-121.78,2001,2001,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,yes,org multi-crop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t/acre,http://ltras.ucdavis.edu/data,conv,org,no,no,27.9,2.26,3,32.43,6.99,3,0.150457231,0.017673192
65,665,"LTRAS, UC Davis",unpublished,http://ltras.ucdavis.edu/data,Russell Ranch Sustainable Agriculture Facility,"University of California, Davis, CA",United States,North America,yes,very high,temperate,grey,experimental,yes,no,no,tomato,fruit,long,"LTRAS UC Davis,1997-2011","Russell Ranch, near Davis, California",38.53,-121.78,2002,2002,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,yes,org multi-crop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t/acre,http://ltras.ucdavis.edu/data,conv,org,no,no,35.29,1.14,3,29.58,3.08,3,-0.17650118,0.003961809
65,666,"LTRAS, UC Davis",unpublished,http://ltras.ucdavis.edu/data,Russell Ranch Sustainable Agriculture Facility,"University of California, Davis, CA",United States,North America,yes,very high,temperate,grey,experimental,yes,no,no,tomato,fruit,long,"LTRAS UC Davis,1997-2011","Russell Ranch, near Davis, California",38.53,-121.78,2008,2008,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,yes,org multi-crop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t/acre,http://ltras.ucdavis.edu/data,conv,org,no,no,36.3,3.64,3,30.76,7.1,3,-0.165602597,0.021110899
65,667,"LTRAS, UC Davis",unpublished,http://ltras.ucdavis.edu/data,Russell Ranch Sustainable Agriculture Facility,"University of California, Davis, CA",United States,North America,yes,very high,temperate,grey,experimental,yes,no,no,tomato,fruit,long,"LTRAS UC Davis,1997-2011","Russell Ranch, near Davis, California",38.53,-121.78,2009,2009,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,yes,org multi-crop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t/acre,http://ltras.ucdavis.edu/data,conv,org,no,no,35.89,3.58,3,35.82,4.44,3,-0.001952309,0.008438093
65,668,"LTRAS, UC Davis",unpublished,http://ltras.ucdavis.edu/data,Russell Ranch Sustainable Agriculture Facility,"University of California, Davis, CA",United States,North America,yes,very high,temperate,grey,experimental,yes,no,no,tomato,fruit,long,"LTRAS UC Davis,1997-2011","Russell Ranch, near Davis, California",38.53,-121.78,2010,2010,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,yes,org multi-crop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t/acre,http://ltras.ucdavis.edu/data,conv,org,no,no,34.16,3.84,3,28.64,4.16,3,-0.176251027,0.011244822
65,669,"LTRAS, UC Davis",unpublished,http://ltras.ucdavis.edu/data,Russell Ranch Sustainable Agriculture Facility,"University of California, Davis, CA",United States,North America,yes,very high,temperate,grey,experimental,yes,no,no,tomato,fruit,long,"LTRAS UC Davis,1997-2011","Russell Ranch, near Davis, California",38.53,-121.78,2011,2011,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,yes,org multi-crop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t/acre,http://ltras.ucdavis.edu/data,conv,org,no,no,32.56,3.62,3,33.02,4.31,3,0.014028897,0.009799379
65,670,"LTRAS, UC Davis",unpublished,http://ltras.ucdavis.edu/data,Russell Ranch Sustainable Agriculture Facility,"University of California, Davis, CA",United States,North America,yes,very high,temperate,grey,experimental,yes,no,no,wheat,cereals,long,"LTRAS UC Davis,1997-2011","Russell Ranch, near Davis, California",38.53,-121.78,2010,2010,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,yes,org multi-crop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kg/ha,http://ltras.ucdavis.edu/data,conv,org,no,no,7502.59,69.16,3,5276.74,278.2,3,-0.351939811,0.000954859
65,671,"LTRAS, UC Davis",unpublished,http://ltras.ucdavis.edu/data,Russell Ranch Sustainable Agriculture Facility,"University of California, Davis, CA",United States,North America,yes,very high,temperate,grey,experimental,yes,no,no,wheat,cereals,long,"LTRAS UC Davis,1997-2011","Russell Ranch, near Davis, California",38.53,-121.78,2011,2011,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,yes,org multi-crop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kg/ha,http://ltras.ucdavis.edu/data,conv,org,no,no,5093.07,329.2,3,4149.1,423.77,3,-0.204989349,0.004869854
65,672,"LTRAS, UC Davis",unpublished,http://ltras.ucdavis.edu/data,Russell Ranch Sustainable Agriculture Facility,"University of California, Davis, CA",United States,North America,yes,very high,temperate,grey,experimental,yes,no,no,tomato,fruit,long,"LTRAS UC Davis,1997-2011","Russell Ranch, near Davis, California",38.53,-121.78,1999,1999,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,yes,org multi-crop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t/acre,http://ltras.ucdavis.edu/data,conv,org,no,no,10.6,4.42,3,31.14,5.11,3,1.077639165,0.066933765
65,674,"LTRAS, UC Davis",unpublished,http://ltras.ucdavis.edu/data,Russell Ranch Sustainable Agriculture Facility,"University of California, Davis, CA",United States,North America,yes,very high,temperate,grey,experimental,yes,no,no,tomato,fruit,long,"LTRAS UC Davis,1997-2011","Russell Ranch, near Davis, California",38.53,-121.78,1998,1998,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,yes,org multi-crop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t/acre,http://ltras.ucdavis.edu/data,conv,org,no,no,26.27,1.62,3,29.24,2.57,3,0.107110031,0.003842696
1,1,Amarante et al.,2008,Pesquisa Agropecu??ria Brasileira,Yield and fruit quality of apple from conventional and organic production systems,"Universidade do Estado de Santa Catarina, Centro de Ci?_ncias Agroveterin??rias",Brazil,South America,no,medium,tropical,journal,on-farm trial,no,no,yes,apple,fruit,short,on farm trials,southern Brazil,-28.17,-49.55,2004,2004,no,perennial,non-legume,comparable,no,young,commercial,certified,comparable,NA,both mono,no,no,mix,no,yes,similar,no,NA,NA,NA,NA,NA,NA,no-till,NA,NA,NA,NA,NA,kg/ square centimeter of limb cross-sectional area,from author,conv,org; animal and purchased fertilizer,no,no,4.303,1.625,18,2.486,1.15,18,-0.548637461,0.019811366
1,2,Amarante et al.,2008,Pesquisa Agropecu??ria Brasileira,Yield and fruit quality of apple from conventional and organic production systems,"Universidade do Estado de Santa Catarina, Centro de Ci?_ncias Agroveterin??rias",Brazil,South America,no,medium,tropical,journal,on-farm trial,no,no,yes,apple,fruit,short,on farm trials,southern Brazil,-28.17,-49.55,2003,2003,no,perennial,non-legume,comparable,no,young,commercial,certified,comparable,NA,both mono,no,no,mix,no,yes,similar,no,NA,NA,NA,NA,NA,NA,no-till,NA,NA,NA,NA,NA,kg/ square centimeter of limb cross-sectional area,from author,conv,org; animal and purchased fertilizer,no,no,3.059,0.99,18,3.092,1.803,18,0.010730066,0.024709223
2,3,Appireddy et al.,2008,"Archives of Agronomy and Soil Science 54(2), 127-137",Effect of organic manures and integrated nutrient management on yield potential of bell pepper (Capsicum Annuum) Varieties and on soil properties,Vivekananda Institute of Hill Agriculture,India,Asia,no,medium,subtropical,journal,experimental,yes,no,no,pepper,vegetables,very short,"Almora 2005,2006","Hawalbagh, Uttarakhand, Indian Himalayas",29.6,79.67,2005 to 2006,2006 to 2006,no,annual,non-legume,comparable,no,recent,low input,org stand,higher,no,both mono,no,no,mix,no,yes,similar,yes,190,195,more org,84,64,yes,NA,high,high,high,neutral,paper,Mg/ha,Tab. 2,Aishwarya variety,Aishwarya variety,yes,no,24.1,0.62,2,20.9,5.04,2,-0.142462682,0.029407175
2,4,Appireddy et al.,2008,"Archives of Agronomy and Soil Science 54(2), 127-137",Effect of organic manures and integrated nutrient management on yield potential of bell pepper (Capsicum Annuum) Varieties and on soil properties,Vivekananda Institute of Hill Agriculture,India,Asia,no,medium,subtropical,journal,experimental,yes,no,no,pepper,vegetables,very short,"Almora 2005,2006","Hawalbagh, Uttarakhand, Indian Himalayas",29.6,79.67,2005 to 2006,2006 to 2006,no,annual,non-legume,comparable,no,recent,low input,org stand,higher,no,both mono,no,no,mix,no,yes,similar,yes,190,195,more org,84,64,yes,NA,high,high,high,neutral,paper,Mg/ha,Tab. 2,Bharat variety,Bharat variety,yes,no,24.15,4.5,2,18.41,2.11,2,-0.271390385,0.023928354
2,5,Appireddy et al.,2008,"Archives of Agronomy and Soil Science 54(2), 127-137",Effect of organic manures and integrated nutrient management on yield potential of bell pepper (Capsicum Annuum) Varieties and on soil properties,Vivekananda Institute of Hill Agriculture,India,Asia,no,medium,subtropical,journal,experimental,yes,no,no,pepper,vegetables,very short,"Almora 2005,2006","Hawalbagh, Uttarakhand, Indian Himalayas",29.6,79.67,2005 to 2006,2006 to 2006,no,annual,non-legume,comparable,no,recent,low input,org stand,higher,no,both mono,no,no,mix,no,yes,similar,yes,190,195,more org,84,64,yes,NA,high,high,high,neutral,paper,Mg/ha,Tab. 2,c-S and C-S-O-A,c-S and C-S-O-A,yes,no,24.95,0.49,2,18.55,1.56,2,-0.296404033,0.003729006
2,6,Appireddy et al.,2008,"Archives of Agronomy and Soil Science 54(2), 127-137",Effect of organic manures and integrated nutrient management on yield potential of bell pepper (Capsicum Annuum) Varieties and on soil properties,Vivekananda Institute of Hill Agriculture,India,Asia,no,medium,subtropical,journal,experimental,yes,no,no,pepper,vegetables,very short,"Almora 2005,2006","Hawalbagh, Uttarakhand, Indian Himalayas",29.6,79.67,2005 to 2006,2006 to 2006,no,annual,non-legume,comparable,no,recent,low input,org stand,higher,no,both mono,no,no,mix,no,yes,similar,yes,190,195,more org,84,64,yes,NA,high,high,high,neutral,paper,Mg/ha,Tab. 2,Indra variety,Indra variety,yes,no,23.19,2,2,19.48,2.04,2,-0.174332853,0.009202452
2,7,Appireddy et al.,2008,"Archives of Agronomy and Soil Science 54(2), 127-137",Effect of organic manures and integrated nutrient management on yield potential of bell pepper (Capsicum Annuum) Varieties and on soil properties,Vivekananda Institute of Hill Agriculture,India,Asia,no,medium,subtropical,journal,experimental,yes,no,no,pepper,vegetables,very short,"Almora 2005,2006","Hawalbagh, Uttarakhand, Indian Himalayas",29.6,79.67,2005 to 2006,2006 to 2006,no,annual,non-legume,comparable,no,recent,low input,org stand,higher,no,both mono,no,no,mix,no,yes,similar,yes,190,195,more org,84,64,yes,NA,high,high,high,neutral,paper,Mg/ha,Tab. 2,US Agri 181 variety,US Agri 181 variety,yes,no,32.29,3.87,2,23.15,2.61,2,-0.332762804,0.013537663
7,54,Bertschinger et al.,2004,"Acta Horticulturae 638, 321-332",Ecological apple production: a comparison of organic and integrated apple-growing,"Swiss Federal Research Station for Fruit-Growing, Viticulture and Horticulture (FAW)",Switzerland,Europe,yes,very high,temperate,grey,experimental,yes,no,yes,apple,fruit,short,Waedenswil,Wadenswil; Switzerland,47.23,8.67,1999 to 2001,2000 to 2001,no,perennial,non-legume,comparable,no,young,low input,org stand,lower,no,both mono,no,no,mix,no,no,NA,yes,NA,50,NA,NA,20,no,standard,high,high,high,neutral,dataset,kg/ha,Tab. 7,Resi,Resi,yes,no,11150,3771,3,9396,3648,3,-0.171155431,0.088373932
7,55,Bertschinger et al.,2004,"Acta Horticulturae 638, 321-332",Ecological apple production: a comparison of organic and integrated apple-growing,"Swiss Federal Research Station for Fruit-Growing, Viticulture and Horticulture (FAW)",Switzerland,Europe,yes,very high,temperate,grey,experimental,yes,no,yes,apple,fruit,short,Waedenswil,Wadenswil; Switzerland,47.23,8.67,1999 to 2001,2000 to 2001,no,perennial,non-legume,comparable,no,young,low input,org stand,lower,no,both mono,no,no,mix,no,no,NA,yes,NA,50,NA,NA,20,no,standard,high,high,high,neutral,dataset,kg/ha,Tab. 7,Glockenapfel,Glockenapfel,yes,no,14567,8074,3,10304,8515,3,-0.346226527,0.330037373
7,56,Bertschinger et al.,2004,"Acta Horticulturae 638, 321-332",Ecological apple production: a comparison of organic and integrated apple-growing,"Swiss Federal Research Station for Fruit-Growing, Viticulture and Horticulture (FAW)",Switzerland,Europe,yes,very high,temperate,grey,experimental,yes,no,yes,apple,fruit,short,Waedenswil,Wadenswil; Switzerland,47.23,8.67,1999 to 2001,2000 to 2001,no,perennial,non-legume,comparable,no,young,low input,org stand,lower,no,both mono,no,no,mix,no,no,NA,yes,NA,50,NA,NA,20,no,standard,high,high,high,neutral,dataset,kg/ha,Tab. 7,Boskoop,Boskoop,yes,no,15352,10075,3,11197,13913,3,-0.315599873,0.658217716
7,57,Bertschinger et al.,2004,"Acta Horticulturae 638, 321-332",Ecological apple production: a comparison of organic and integrated apple-growing,"Swiss Federal Research Station for Fruit-Growing, Viticulture and Horticulture (FAW)",Switzerland,Europe,yes,very high,temperate,grey,experimental,yes,no,yes,apple,fruit,short,Waedenswil,Wadenswil; Switzerland,47.23,8.67,1999 to 2001,2000 to 2001,no,perennial,non-legume,comparable,no,young,low input,org stand,lower,no,both mono,no,no,mix,no,no,NA,yes,NA,50,NA,NA,20,no,standard,high,high,high,neutral,dataset,kg/ha,Tab. 7,Idared,Idared,yes,no,18073,5501,3,15616,6907,3,-0.146123082,0.096092303
12,72,Bicanova et al.,2006,Agriculture,The effect of growth structure on organic winter wheat quality,Czech University of Agriculture in Prague,Czech Republic,Europe,yes,very high,temperate,journal,experimental,no,no,yes,wheat,cereals,very short,Bicanova et al. 2006,Experimental station of Czech University of Agriculture in Prague,NA,NA,2005to2006,2005to2006,no,annual,non-legume,comparable,NA,recent,commercial,org stand,comparable,NA,both mono,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t/ha,Tab. 3,commerical,org stand,yes,no,7.095,0.120208153,2,4.595,0.445477272,2,-0.434421555,0.00484301
12,73,Bicanova et al.,2006,Agriculture,The effect of growth structure on organic winter wheat quality,Czech University of Agriculture in Prague,Czech Republic,Europe,yes,very high,temperate,journal,experimental,no,no,yes,wheat,cereals,very short,Bicanova et al. 2006,Experimental station of Czech University of Agriculture in Prague,NA,NA,2005to2006,2005to2006,no,annual,non-legume,comparable,NA,recent,commercial,org stand,comparable,NA,both mono,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,t/ha,Tab. 3,commerical,org stand,yes,no,7.475,0.176776695,2,5.3,0.480832611,2,-0.343857299,0.004394982
